,Timestamp,Predict
64,2024-09-16 16:00:02,49.55
65,2024-09-16 16:10:02,49.45
66,2024-09-16 16:20:02,49.45
67,2024-09-16 16:30:02,49.45
68,2024-09-16 16:40:02,49.45
69,2024-09-16 16:50:02,49.45
70,2024-09-16 17:00:02,49.35
71,2024-09-16 17:10:02,49.35
72,2024-09-16 17:20:02,49.35
73,2024-09-16 17:30:02,49.35
74,2024-09-16 17:40:02,49.35
75,2024-09-16 17:50:02,49.35
76,2024-09-16 18:00:02,49.45
77,2024-09-16 18:10:02,49.45
78,2024-09-16 18:20:01,49.45
79,2024-09-16 18:30:02,49.45
80,2024-09-16 18:40:02,49.45
81,2024-09-16 18:50:01,49.45
82,2024-09-16 19:00:01,49.35
83,2024-09-16 19:10:02,49.35
84,2024-09-16 19:20:01,49.35
85,2024-09-16 19:30:02,49.35
86,2024-09-16 19:40:02,49.35
87,2024-09-16 19:50:01,49.35
88,2024-09-16 20:00:01,49.35
89,2024-09-16 20:10:02,49.35
90,2024-09-16 20:20:02,49.3
91,2024-09-16 20:30:02,49.3
92,2024-09-16 20:40:02,49.3
93,2024-09-16 20:50:02,49.25
94,2024-09-16 21:00:02,49.25
95,2024-09-16 21:10:01,49.25
96,2024-09-16 21:20:02,49.25
97,2024-09-16 21:30:02,49.25
98,2024-09-16 21:40:02,49.25
99,2024-09-16 21:50:02,49.25
100,2024-09-16 22:00:02,49.25
101,2024-09-16 22:10:02,49.25
102,2024-09-16 22:20:01,49.25
103,2024-09-16 22:30:02,49.25
104,2024-09-16 22:40:02,49.25
105,2024-09-16 22:50:02,49.25
106,2024-09-16 23:00:02,49.25
107,2024-09-16 23:10:02,49.25
108,2024-09-16 23:20:02,49.25
109,2024-09-16 23:30:02,49.25
110,2024-09-16 23:40:02,49.25
111,2024-09-16 23:50:02,49.25
112,2024-09-17 00:00:02,49.25
113,2024-09-17 00:10:01,49.45
114,2024-09-17 00:20:02,49.65
115,2024-09-17 00:30:02,49.65
116,2024-09-17 00:40:02,49.65
117,2024-09-17 00:50:02,49.65
118,2024-09-17 01:00:01,49.65
119,2024-09-17 01:10:02,49.75
120,2024-09-17 01:20:02,49.75
121,2024-09-17 01:30:02,49.75
122,2024-09-17 01:40:02,49.8
123,2024-09-17 01:50:01,49.85
124,2024-09-17 02:00:02,49.85
125,2024-09-17 02:10:02,49.85
126,2024-09-17 02:20:02,49.85
127,2024-09-17 02:30:02,49.85
128,2024-09-17 02:40:02,49.85
129,2024-09-17 02:50:02,49.75
130,2024-09-17 03:00:02,49.85
131,2024-09-17 03:10:02,49.85
132,2024-09-17 03:20:02,49.85
133,2024-09-17 03:30:02,49.85
134,2024-09-17 03:40:02,49.85
135,2024-09-17 03:50:02,49.85
136,2024-09-17 04:00:02,49.85
137,2024-09-17 04:10:01,49.85
138,2024-09-17 04:20:01,49.85
139,2024-09-17 04:30:02,49.75
140,2024-09-17 04:40:02,49.75
141,2024-09-17 04:50:02,49.75
142,2024-09-17 05:00:02,49.75
143,2024-09-17 05:10:02,49.75
144,2024-09-17 05:20:02,49.75
145,2024-09-17 05:30:02,49.8
146,2024-09-17 05:40:02,49.85
147,2024-09-17 05:50:02,49.85
148,2024-09-17 06:00:02,49.85
149,2024-09-17 06:10:02,49.85
150,2024-09-17 06:20:01,49.85
151,2024-09-17 06:30:02,49.85
152,2024-09-17 06:40:01,49.8
153,2024-09-17 06:50:02,49.9
154,2024-09-17 07:00:02,49.95
155,2024-09-17 07:10:02,49.95
156,2024-09-17 07:20:01,49.85
157,2024-09-17 07:30:02,49.85
158,2024-09-17 07:40:02,49.85
159,2024-09-17 07:50:02,49.85
160,2024-09-17 08:00:02,49.85
161,2024-09-17 08:10:02,49.85
162,2024-09-17 08:20:02,49.85
163,2024-09-17 08:30:02,49.85
164,2024-09-17 08:40:02,49.85
165,2024-09-17 08:50:02,49.85
166,2024-09-17 09:00:02,49.85
167,2024-09-17 09:10:01,49.95
168,2024-09-17 09:20:02,49.95
169,2024-09-17 09:30:02,49.95
170,2024-09-17 09:40:02,49.85
171,2024-09-17 09:50:02,49.85
172,2024-09-17 10:00:02,49.85
173,2024-09-17 10:10:02,49.95
174,2024-09-17 10:20:02,50.24999999999999
175,2024-09-17 10:30:01,50.24999999999999
176,2024-09-17 10:40:02,50.24999999999999
177,2024-09-17 10:50:02,50.24999999999999
178,2024-09-17 11:00:02,50.24999999999999
179,2024-09-17 11:10:02,50.24999999999999
180,2024-09-17 11:20:02,50.24999999999999
181,2024-09-17 11:30:02,50.24999999999999
182,2024-09-17 11:40:02,50.24999999999999
183,2024-09-17 11:50:02,50.24999999999999
184,2024-09-17 12:00:02,50.24999999999999
185,2024-09-17 12:10:02,50.24999999999999
186,2024-09-17 12:20:02,50.24999999999999
187,2024-09-17 12:30:02,50.24999999999999
188,2024-09-17 12:40:02,50.24999999999999
189,2024-09-17 12:50:02,50.24999999999999
190,2024-09-17 13:00:02,50.24999999999999
191,2024-09-17 13:10:02,50.24999999999999
192,2024-09-17 13:20:02,50.24999999999999
193,2024-09-17 13:30:02,50.24999999999999
194,2024-09-17 13:40:02,50.24999999999999
195,2024-09-17 13:50:02,50.24999999999999
196,2024-09-17 14:00:02,50.24999999999999
197,2024-09-17 14:10:02,50.24999999999999
198,2024-09-17 14:20:02,50.2
199,2024-09-17 14:30:02,50.14999999999999
200,2024-09-17 14:40:02,50.14999999999999
201,2024-09-17 14:50:02,50.14999999999999
202,2024-09-17 15:00:02,50.14999999999999
203,2024-09-17 15:10:02,50.2
204,2024-09-17 15:20:02,50.24999999999999
205,2024-09-17 15:30:02,50.24999999999999
206,2024-09-17 15:40:02,50.24999999999999
207,2024-09-17 15:50:02,50.24999999999999
208,2024-09-17 16:00:03,50.14999999999999
209,2024-09-17 16:10:02,50.24999999999999
210,2024-09-17 16:20:02,50.24999999999999
211,2024-09-17 16:30:02,50.24999999999999
212,2024-09-17 16:40:02,50.24999999999999
213,2024-09-17 16:50:02,50.24999999999999
214,2024-09-17 17:00:02,50.349999999999994
215,2024-09-17 17:10:02,50.3
216,2024-09-17 17:20:02,50.349999999999994
217,2024-09-17 17:30:01,50.349999999999994
218,2024-09-17 17:40:02,50.2
219,2024-09-17 17:50:02,50.2
220,2024-09-17 18:00:02,50.2
221,2024-09-17 18:10:02,50.2
222,2024-09-17 18:20:02,50.2
223,2024-09-17 18:30:02,50.2
224,2024-09-17 18:40:02,50.2
225,2024-09-17 18:50:07,50.24999999999999
226,2024-09-17 19:00:03,50.2
227,2024-09-17 19:10:02,50.24999999999999
228,2024-09-17 19:20:02,50.24999999999999
229,2024-09-17 19:30:02,50.14999999999999
230,2024-09-17 19:40:02,50.14999999999999
231,2024-09-17 19:50:02,50.14999999999999
232,2024-09-17 20:00:02,50.2
233,2024-09-17 20:10:02,50.2
234,2024-09-17 20:20:02,50.1
235,2024-09-17 20:30:02,50.14999999999999
236,2024-09-17 20:40:02,50.14999999999999
237,2024-09-17 20:50:02,50.14999999999999
238,2024-09-17 21:00:02,50.24999999999999
239,2024-09-17 21:10:02,50.24999999999999
240,2024-09-17 21:20:02,50.24999999999999
241,2024-09-17 21:30:02,50.24999999999999
242,2024-09-17 21:40:02,50.24999999999999
243,2024-09-17 21:50:02,50.0
244,2024-09-17 22:00:02,49.85
245,2024-09-17 22:10:02,49.85
246,2024-09-17 22:20:02,49.95
247,2024-09-17 22:30:02,49.95
248,2024-09-17 22:40:02,49.95
249,2024-09-17 22:50:02,49.85
250,2024-09-17 23:00:02,50.05
251,2024-09-17 23:10:02,50.05
252,2024-09-17 23:20:02,50.05
253,2024-09-17 23:30:02,50.05
254,2024-09-17 23:40:02,50.05
255,2024-09-17 23:50:02,50.05
256,2024-09-18 00:00:02,50.05
257,2024-09-18 00:10:02,50.05
258,2024-09-18 00:20:02,49.95
259,2024-09-18 00:30:02,49.95
260,2024-09-18 00:40:02,49.95
261,2024-09-18 00:50:02,50.05
262,2024-09-18 01:00:02,50.05
263,2024-09-18 01:10:02,50.05
264,2024-09-18 01:20:02,50.05
265,2024-09-18 01:30:02,50.0
266,2024-09-18 01:40:02,49.95
267,2024-09-18 01:50:02,49.9
268,2024-09-18 02:00:02,49.85
269,2024-09-18 02:10:02,49.95
270,2024-09-18 02:20:02,50.0
271,2024-09-18 02:30:02,50.05
272,2024-09-18 02:40:02,50.05
273,2024-09-18 02:50:02,50.05
274,2024-09-18 03:00:02,50.05
275,2024-09-18 03:10:02,49.85
276,2024-09-18 03:20:02,49.85
277,2024-09-18 03:30:02,49.85
278,2024-09-18 03:40:02,49.75
279,2024-09-18 03:50:02,49.75
280,2024-09-18 04:00:02,49.75
281,2024-09-18 04:10:02,49.95
282,2024-09-18 04:20:02,49.95
283,2024-09-18 04:30:02,49.95
284,2024-09-18 04:40:02,49.95
285,2024-09-18 04:50:02,49.95
286,2024-09-18 05:00:02,50.14999999999999
287,2024-09-18 05:10:02,50.14999999999999
288,2024-09-18 05:20:02,50.14999999999999
289,2024-09-18 05:30:02,50.14999999999999
290,2024-09-18 05:40:02,50.14999999999999
291,2024-09-18 05:50:02,50.14999999999999
292,2024-09-18 06:00:02,50.14999999999999
293,2024-09-18 06:10:02,50.14999999999999
294,2024-09-18 06:20:02,50.14999999999999
295,2024-09-18 06:30:02,50.14999999999999
296,2024-09-18 06:40:02,50.14999999999999
297,2024-09-18 06:50:02,50.14999999999999
298,2024-09-18 07:00:02,50.14999999999999
299,2024-09-18 07:10:02,50.14999999999999
300,2024-09-18 07:20:02,50.14999999999999
301,2024-09-18 07:30:02,50.14999999999999
302,2024-09-18 07:40:02,50.14999999999999
303,2024-09-18 07:50:02,50.14999999999999
304,2024-09-18 08:00:02,50.14999999999999
305,2024-09-18 08:10:02,49.95
306,2024-09-18 08:20:02,50.05
307,2024-09-18 08:30:02,50.05
308,2024-09-18 08:40:02,50.05
309,2024-09-18 08:50:02,50.05
310,2024-09-18 09:00:02,50.05
311,2024-09-18 09:10:02,50.05
312,2024-09-18 09:20:02,49.95
313,2024-09-18 09:30:02,50.05
314,2024-09-18 09:40:02,49.95
315,2024-09-18 09:50:02,49.95
316,2024-09-18 10:00:02,49.95
317,2024-09-18 10:10:02,49.95
318,2024-09-18 10:20:02,50.0
319,2024-09-18 10:30:02,50.05
320,2024-09-18 10:40:02,50.05
321,2024-09-18 10:50:02,50.05
322,2024-09-18 11:00:02,50.05
323,2024-09-18 11:10:02,49.95
324,2024-09-18 11:20:02,49.95
325,2024-09-18 11:30:02,49.95
326,2024-09-18 11:40:02,49.95
327,2024-09-18 11:50:02,50.0
328,2024-09-18 12:00:02,50.0
329,2024-09-18 12:10:02,50.14999999999999
330,2024-09-18 12:20:02,50.14999999999999
331,2024-09-18 12:30:02,50.24999999999999
332,2024-09-18 12:40:02,50.449999999999996
333,2024-09-18 12:50:02,50.449999999999996
334,2024-09-18 13:00:02,50.55
335,2024-09-18 13:10:02,50.5
336,2024-09-18 13:20:02,50.449999999999996
337,2024-09-18 13:30:02,50.55
338,2024-09-18 13:40:02,50.349999999999994
339,2024-09-18 13:50:02,50.449999999999996
340,2024-09-18 14:00:02,50.449999999999996
341,2024-09-18 14:10:02,50.449999999999996
342,2024-09-18 14:20:02,50.349999999999994
343,2024-09-18 14:30:02,50.449999999999996
344,2024-09-18 14:40:02,50.74999999999999
345,2024-09-18 14:50:02,50.64999999999999
346,2024-09-18 15:00:02,50.55
347,2024-09-18 15:10:02,50.449999999999996
348,2024-09-18 15:20:02,50.449999999999996
349,2024-09-18 15:30:01,50.449999999999996
350,2024-09-18 15:40:02,50.55
351,2024-09-18 15:50:02,50.55
352,2024-09-18 16:00:02,50.55
353,2024-09-18 16:10:02,50.55
354,2024-09-18 16:20:02,50.55
355,2024-09-18 16:30:02,50.55
356,2024-09-18 16:40:02,50.64999999999999
357,2024-09-18 16:50:02,50.64999999999999
358,2024-09-18 17:00:02,50.55
359,2024-09-18 17:10:02,50.6
360,2024-09-18 17:20:02,50.64999999999999
361,2024-09-18 17:30:02,50.6
362,2024-09-18 17:40:02,50.6
363,2024-09-18 17:50:02,50.55
364,2024-09-18 18:00:02,50.74999999999999
365,2024-09-18 18:10:02,50.7
366,2024-09-18 18:20:02,50.74999999999999
367,2024-09-18 18:30:02,50.8
368,2024-09-18 18:40:02,50.849999999999994
369,2024-09-18 18:50:02,50.849999999999994
370,2024-09-18 19:00:02,50.949999999999996
371,2024-09-18 19:10:02,50.949999999999996
372,2024-09-18 19:20:02,50.949999999999996
373,2024-09-18 19:30:02,50.949999999999996
374,2024-09-18 19:40:02,51.1
375,2024-09-18 19:50:02,51.05
376,2024-09-18 20:00:02,51.1
377,2024-09-18 20:10:02,51.15
378,2024-09-18 20:20:02,51.24999999999999
379,2024-09-18 20:30:02,51.24999999999999
380,2024-09-18 20:40:02,51.15
381,2024-09-18 20:50:02,51.24999999999999
382,2024-09-18 21:00:02,51.24999999999999
383,2024-09-18 21:10:02,51.300000000000004
384,2024-09-18 21:20:02,51.300000000000004
385,2024-09-18 21:30:02,51.4
386,2024-09-18 21:40:02,51.449999999999996
387,2024-09-18 21:50:02,51.449999999999996
388,2024-09-18 22:00:02,51.449999999999996
389,2024-09-18 22:10:02,51.449999999999996
390,2024-09-18 22:20:02,51.449999999999996
391,2024-09-18 22:30:02,51.449999999999996
392,2024-09-18 22:40:02,51.55
393,2024-09-18 22:50:02,51.7
394,2024-09-18 23:00:02,51.65
395,2024-09-18 23:10:02,51.65
396,2024-09-18 23:20:02,51.65
397,2024-09-18 23:30:02,51.65
398,2024-09-18 23:40:02,51.65
399,2024-09-18 23:50:02,51.74999999999999
400,2024-09-19 00:00:01,51.74999999999999
401,2024-09-19 00:10:02,51.800000000000004
402,2024-09-19 00:20:02,51.800000000000004
403,2024-09-19 00:30:02,51.800000000000004
404,2024-09-19 00:40:02,51.800000000000004
405,2024-09-19 00:50:02,51.800000000000004
406,2024-09-19 01:00:02,51.800000000000004
407,2024-09-19 01:10:02,51.6
408,2024-09-19 01:20:02,51.65
409,2024-09-19 01:30:02,51.74999999999999
410,2024-09-19 01:40:02,51.74999999999999
411,2024-09-19 01:50:02,51.849999999999994
412,2024-09-19 02:00:02,51.949999999999996
413,2024-09-19 02:10:02,51.949999999999996
414,2024-09-19 02:20:02,51.949999999999996
415,2024-09-19 02:30:02,52.2
416,2024-09-19 02:40:02,52.25
417,2024-09-19 02:50:02,52.25
418,2024-09-19 03:00:02,52.25
419,2024-09-19 03:10:02,52.25
420,2024-09-19 03:20:02,52.1
421,2024-09-19 03:30:02,52.25
422,2024-09-19 03:40:02,52.15
423,2024-09-19 03:50:02,52.15
424,2024-09-19 04:00:02,52.05
425,2024-09-19 04:10:02,51.74999999999999
426,2024-09-19 04:20:02,51.800000000000004
427,2024-09-19 04:30:02,51.74999999999999
428,2024-09-19 04:40:02,51.65
429,2024-09-19 04:50:02,51.74999999999999
430,2024-09-19 05:00:02,51.74999999999999
431,2024-09-19 05:10:02,51.65
432,2024-09-19 05:20:02,52.15
433,2024-09-19 05:30:02,52.05
434,2024-09-19 05:40:02,52.55
435,2024-09-19 05:50:02,52.55
436,2024-09-19 06:00:02,52.349999999999994
437,2024-09-19 06:10:02,52.349999999999994
438,2024-09-19 06:20:02,52.400000000000006
439,2024-09-19 06:30:02,52.349999999999994
440,2024-09-19 06:40:02,52.25
441,2024-09-19 06:50:02,52.5
442,2024-09-19 07:00:02,52.65
443,2024-09-19 07:10:02,52.55
444,2024-09-19 07:20:02,52.449999999999996
445,2024-09-19 07:30:02,52.449999999999996
446,2024-09-19 07:40:02,52.449999999999996
447,2024-09-19 07:50:02,52.449999999999996
448,2024-09-19 08:00:02,52.449999999999996
449,2024-09-19 08:10:02,52.349999999999994
450,2024-09-19 08:20:02,52.25
451,2024-09-19 08:30:02,52.25
452,2024-09-19 08:40:02,52.25
453,2024-09-19 08:50:02,52.25
454,2024-09-19 09:00:03,52.15
455,2024-09-19 09:10:02,51.849999999999994
456,2024-09-19 09:20:02,51.74999999999999
457,2024-09-19 09:30:02,51.949999999999996
458,2024-09-19 09:40:02,52.15
459,2024-09-19 09:50:02,52.05
460,2024-09-19 10:00:02,52.05
461,2024-09-19 10:10:02,52.25
462,2024-09-19 10:20:02,52.25
463,2024-09-19 10:30:02,52.15
464,2024-09-19 10:40:02,52.05
465,2024-09-19 10:50:02,51.949999999999996
466,2024-09-19 11:00:02,52.0
467,2024-09-19 11:10:02,52.15
468,2024-09-19 11:20:02,52.1
469,2024-09-19 11:30:02,52.05
470,2024-09-19 11:40:02,52.05
471,2024-09-19 11:50:02,52.05
472,2024-09-19 12:00:02,51.949999999999996
473,2024-09-19 12:10:02,51.949999999999996
474,2024-09-19 12:20:02,51.800000000000004
475,2024-09-19 12:30:02,51.849999999999994
476,2024-09-19 12:40:02,52.0
477,2024-09-19 12:50:02,52.0
478,2024-09-19 13:00:02,51.9
479,2024-09-19 13:10:02,51.949999999999996
480,2024-09-19 13:20:02,51.949999999999996
481,2024-09-19 13:30:02,52.05
482,2024-09-19 13:40:02,51.849999999999994
483,2024-09-19 13:50:02,51.849999999999994
484,2024-09-19 14:00:03,51.849999999999994
485,2024-09-19 14:10:02,51.849999999999994
486,2024-09-19 14:20:02,51.849999999999994
487,2024-09-19 14:30:02,51.849999999999994
488,2024-09-19 14:40:02,51.849999999999994
489,2024-09-19 14:50:02,51.849999999999994
490,2024-09-19 15:00:02,51.849999999999994
491,2024-09-19 15:10:02,51.74999999999999
492,2024-09-19 15:20:02,51.74999999999999
493,2024-09-19 15:30:02,51.74999999999999
494,2024-09-19 15:40:02,51.65
495,2024-09-19 15:50:02,51.65
496,2024-09-19 16:00:02,51.55
497,2024-09-19 16:10:02,51.55
498,2024-09-19 16:20:02,51.55
499,2024-09-19 16:30:02,51.6
500,2024-09-19 16:40:02,51.55
501,2024-09-19 16:50:02,51.65
502,2024-09-19 17:00:02,51.65
503,2024-09-19 17:10:02,51.449999999999996
504,2024-09-19 17:20:02,51.449999999999996
505,2024-09-19 17:30:02,51.349999999999994
506,2024-09-19 17:40:02,51.24999999999999
507,2024-09-19 17:50:02,51.300000000000004
508,2024-09-19 18:00:02,51.24999999999999
509,2024-09-19 18:10:02,51.24999999999999
510,2024-09-19 18:20:02,51.24999999999999
511,2024-09-19 18:30:02,51.300000000000004
512,2024-09-19 18:40:02,51.24999999999999
513,2024-09-19 18:50:02,51.24999999999999
514,2024-09-19 19:00:02,51.349999999999994
515,2024-09-19 19:10:02,51.15
516,2024-09-19 19:20:02,51.15
517,2024-09-19 19:30:02,51.15
518,2024-09-19 19:40:02,51.15
519,2024-09-19 19:50:02,51.24999999999999
520,2024-09-19 20:00:02,51.24999999999999
521,2024-09-19 20:10:02,51.24999999999999
522,2024-09-19 20:20:02,51.24999999999999
523,2024-09-19 20:30:02,51.24999999999999
524,2024-09-19 20:40:02,51.349999999999994
525,2024-09-19 20:50:02,51.2
526,2024-09-19 21:00:02,51.2
527,2024-09-19 21:10:02,51.349999999999994
528,2024-09-19 21:20:02,51.349999999999994
529,2024-09-19 21:30:02,51.2
530,2024-09-19 21:40:02,51.15
531,2024-09-19 21:50:02,51.15
532,2024-09-19 22:00:02,51.15
533,2024-09-19 22:10:02,51.15
534,2024-09-19 22:20:02,51.15
535,2024-09-19 22:30:02,51.15
536,2024-09-19 22:40:02,51.15
537,2024-09-19 22:50:02,51.15
538,2024-09-19 23:00:03,51.24999999999999
539,2024-09-19 23:10:02,51.24999999999999
540,2024-09-19 23:20:02,51.24999999999999
541,2024-09-19 23:30:02,51.24999999999999
542,2024-09-19 23:40:02,51.24999999999999
543,2024-09-19 23:50:02,51.24999999999999
544,2024-09-20 00:00:02,51.24999999999999
545,2024-09-20 00:10:02,51.24999999999999
546,2024-09-20 00:20:02,51.24999999999999
547,2024-09-20 00:30:02,51.24999999999999
548,2024-09-20 00:40:02,51.15
549,2024-09-20 00:50:02,51.15
550,2024-09-20 01:00:02,51.15
551,2024-09-20 01:10:02,51.15
552,2024-09-20 01:20:02,51.24999999999999
553,2024-09-20 01:30:02,51.349999999999994
554,2024-09-20 01:40:02,51.349999999999994
555,2024-09-20 01:50:02,51.15
556,2024-09-20 02:00:02,51.24999999999999
557,2024-09-20 02:10:02,51.300000000000004
558,2024-09-20 02:20:02,51.300000000000004
559,2024-09-20 02:30:02,51.300000000000004
560,2024-09-20 02:40:02,51.349999999999994
561,2024-09-20 02:50:02,51.349999999999994
562,2024-09-20 03:00:03,51.24999999999999
563,2024-09-20 03:10:02,51.349999999999994
564,2024-09-20 03:20:02,51.24999999999999
565,2024-09-20 03:30:02,51.349999999999994
566,2024-09-20 03:40:02,51.449999999999996
567,2024-09-20 03:50:02,51.4
568,2024-09-20 04:00:02,51.4
569,2024-09-20 04:10:02,51.15
570,2024-09-20 04:20:02,51.15
571,2024-09-20 04:30:02,51.05
572,2024-09-20 04:40:02,51.05
573,2024-09-20 04:50:02,51.05
574,2024-09-20 05:00:02,51.05
575,2024-09-20 05:10:02,51.05
576,2024-09-20 05:20:02,51.05
577,2024-09-20 05:30:02,51.15
578,2024-09-20 05:40:02,51.05
579,2024-09-20 05:50:02,51.05
580,2024-09-20 06:00:02,51.1
581,2024-09-20 06:10:02,51.05
582,2024-09-20 06:20:02,51.1
583,2024-09-20 06:30:02,51.05
584,2024-09-20 06:40:02,51.05
585,2024-09-20 06:50:02,51.05
586,2024-09-20 07:00:03,51.05
587,2024-09-20 07:10:02,51.1
588,2024-09-20 07:20:02,51.1
589,2024-09-20 07:30:02,51.05
590,2024-09-20 07:40:02,51.05
591,2024-09-20 07:50:02,51.05
592,2024-09-20 08:00:02,51.05
593,2024-09-20 08:10:02,51.15
594,2024-09-20 08:20:02,51.05
595,2024-09-20 08:30:02,51.05
596,2024-09-20 08:40:02,51.05
597,2024-09-20 08:50:02,51.05
598,2024-09-20 09:00:03,51.05
599,2024-09-20 09:10:02,51.15
600,2024-09-20 09:20:02,51.15
601,2024-09-20 09:30:02,51.15
602,2024-09-20 09:40:02,51.15
603,2024-09-20 09:50:02,51.15
604,2024-09-20 10:00:02,51.15
605,2024-09-20 10:10:02,51.15
606,2024-09-20 10:20:02,51.15
607,2024-09-20 10:30:02,51.15
608,2024-09-20 10:40:02,51.15
609,2024-09-20 10:50:02,51.2
610,2024-09-20 11:00:02,51.15
611,2024-09-20 11:10:02,51.15
612,2024-09-20 11:20:02,51.15
613,2024-09-20 11:30:02,51.15
614,2024-09-20 11:40:02,51.15
615,2024-09-20 11:50:02,51.15
616,2024-09-20 12:00:02,51.15
617,2024-09-20 12:10:02,51.15
618,2024-09-20 12:20:02,51.15
619,2024-09-20 12:30:02,51.15
620,2024-09-20 12:40:02,51.2
621,2024-09-20 12:50:02,51.2
622,2024-09-20 13:00:02,51.15
623,2024-09-20 13:10:02,51.15
624,2024-09-20 13:20:02,51.15
625,2024-09-20 13:30:02,51.15
626,2024-09-20 13:40:02,51.2
627,2024-09-20 13:50:02,51.24999999999999
628,2024-09-20 14:00:02,51.24999999999999
629,2024-09-20 14:10:02,51.24999999999999
630,2024-09-20 14:20:02,51.24999999999999
631,2024-09-20 14:30:02,51.349999999999994
632,2024-09-20 14:40:02,51.300000000000004
633,2024-09-20 14:50:02,51.15
634,2024-09-20 15:00:02,51.15
635,2024-09-20 15:10:02,51.15
636,2024-09-20 15:20:02,51.24999999999999
637,2024-09-20 15:30:02,51.24999999999999
638,2024-09-20 15:40:02,51.05
639,2024-09-20 15:50:02,50.949999999999996
640,2024-09-20 16:00:02,51.05
641,2024-09-20 16:10:02,51.05
642,2024-09-20 16:20:02,51.05
643,2024-09-20 16:30:02,51.05
644,2024-09-20 16:40:02,51.05
645,2024-09-20 16:50:02,51.05
646,2024-09-20 17:00:02,51.05
647,2024-09-20 17:10:02,51.05
648,2024-09-20 17:20:02,51.05
649,2024-09-20 17:30:02,51.05
650,2024-09-20 17:40:02,51.05
651,2024-09-20 17:50:02,51.05
652,2024-09-20 18:00:02,50.949999999999996
653,2024-09-20 18:10:02,50.949999999999996
654,2024-09-20 18:20:02,50.849999999999994
655,2024-09-20 18:30:02,50.9
656,2024-09-20 18:40:02,50.9
657,2024-09-20 18:50:02,50.9
658,2024-09-20 19:00:02,50.7
659,2024-09-20 19:10:02,50.74999999999999
660,2024-09-20 19:20:02,50.8
661,2024-09-20 19:30:02,50.8
662,2024-09-20 19:40:02,50.849999999999994
663,2024-09-20 19:50:02,50.849999999999994
664,2024-09-20 20:00:02,50.849999999999994
665,2024-09-20 20:10:02,50.849999999999994
666,2024-09-20 20:20:02,50.849999999999994
667,2024-09-20 20:30:02,50.849999999999994
668,2024-09-20 20:40:02,50.949999999999996
669,2024-09-20 20:50:02,50.949999999999996
670,2024-09-20 21:00:02,50.949999999999996
671,2024-09-20 21:10:02,50.949999999999996
672,2024-09-20 21:20:02,50.949999999999996
673,2024-09-20 21:30:02,50.949999999999996
674,2024-09-20 21:40:02,50.949999999999996
675,2024-09-20 21:50:02,50.949999999999996
676,2024-09-20 22:00:02,50.949999999999996
677,2024-09-20 22:10:02,50.949999999999996
678,2024-09-20 22:20:02,50.949999999999996
679,2024-09-20 22:30:02,50.949999999999996
680,2024-09-20 22:40:02,51.0
681,2024-09-20 22:50:02,51.0
682,2024-09-20 23:00:02,51.05
683,2024-09-20 23:10:02,51.1
684,2024-09-20 23:20:02,51.05
